,RP1,RP2,RP3,RP4,RP5,RP6,RP7,LP1,LP2,LP3,LP4,LP5,LP6,LP7,LP_sum,LP_mean,LP_std,LP_var,LP_min,LP_max,LP_sma,LP_quantile,LP_median,LP_mad,LP_skew,LP_kurt,RAX,RAY,RAZ,RA_sum,RA_mean,RA_std,RA_var,RA_min,RA_max,RA_sma,RA_quantile,RA_median,RA_mad,RA_skew,LAX,LAY,LAZ,LA_sum,LA_mean,LA_std,LA_var,LA_min,LA_max,LA_sma,LA_quantile,LA_median,LA_mad,LA_skew,label
24,32,38,36,30,27,22,58,44,7,1,14,14,11,12,103,14.714285714285714,13.707835784862683,187.90476190476193,1,44,14.771428571428569,12.0,12.0,8.36734693877551,1.9935249997764777,4.839567614390827,176,212,44,432,144.0,88.45337754998393,7824.0,44,212,177.6,176.0,176.0,66.66666666666667,-1.4149078045369858,160,104,188,452,150.66666666666666,42.77070648625451,1829.3333333333335,104,188,155.46666666666664,160.0,160.0,31.111111111111114,-0.9352195295828224,5
25,33,38,36,29,27,24,58,44,7,1,14,13,11,12,102,14.571428571428571,13.721724173212136,188.28571428571428,1,44,14.742857142857142,12.0,12.0,8.40816326530612,2.0307839603740305,4.965604297678233,116,232,36,384,128.0,98.54947995803936,9712.0,36,232,166.13333333333333,116.0,116.0,69.33333333333333,0.5398236606024523,156,196,68,420,140.0,65.4828221749796,4288.0,68,196,165.86666666666665,156.0,156.0,48.0,-1.033881715672016,5
26,33,38,36,29,28,24,58,43,7,1,13,13,11,11,99,14.142857142857142,13.409307357560412,179.8095238095238,1,43,14.628571428571428,11.0,11.0,8.244897959183671,2.064244185599652,5.080196962079862,204,180,228,612,204.0,24.0,576.0,180,228,174.66666666666663,204.0,204.0,16.0,0.0,12,124,64,200,66.66666666666667,56.04759881862321,3141.3333333333335,12,124,132.79999999999998,64.0,64.0,38.22222222222222,0.21361905891521224,5
27,33,38,36,29,28,25,58,43,7,1,13,13,11,11,99,14.142857142857142,13.409307357560412,179.8095238095238,1,43,14.485714285714284,11.0,11.0,8.244897959183671,2.064244185599652,5.080196962079862,148,192,112,452,150.66666666666666,40.06661120351125,1605.3333333333335,112,192,165.06666666666663,148.0,148.0,27.555555555555554,0.2981745522010536,12,124,236,372,124.0,112.0,12544.0,12,236,119.19999999999997,124.0,124.0,74.66666666666667,0.0,5
28,33,38,36,29,28,25,58,43,7,1,13,13,10,11,98,14.0,13.45362404707371,181.0,1,43,14.314285714285711,11.0,11.0,8.285714285714286,2.084673151386251,5.120789963676321,196,220,8,424,141.33333333333334,116.09191760554795,13477.333333333334,8,220,153.59999999999997,196.0,196.0,88.88888888888887,-1.6491442207762457,232,180,44,456,152.0,97.07728879609277,9424.0,44,232,126.66666666666666,180.0,180.0,72.0,-1.1899572830857301,5
29,33,38,36,29,28,25,58,42,7,1,12,12,9,10,93,13.285714285714286,13.212548148310702,174.57142857142858,1,42,14.028571428571428,10.0,10.0,8.204081632653061,2.1703318259332516,5.3898505575630615,200,208,12,420,140.0,110.92339699089638,12304.0,12,208,152.79999999999998,200.0,200.0,85.33333333333333,-1.7219207630811448,100,140,24,264,88.0,58.92367945062494,3472.0,24,140,114.13333333333333,100.0,100.0,42.666666666666664,-0.8784306945218355,5
30,33,38,36,28,28,25,58,41,7,1,12,12,8,10,91,13.0,12.909944487358056,166.66666666666666,1,41,13.714285714285714,10.0,10.0,8.0,2.153037917956857,5.3082528,164,40,40,244,81.33333333333333,71.59143337951359,5125.333333333333,40,164,143.46666666666664,40.0,40.0,55.11111111111111,1.7320508075688776,224,100,232,556,185.33333333333334,74.00900846068222,5477.333333333333,100,232,123.2,224.0,224.0,56.888888888888886,-1.7093105869870082,5
31,33,38,36,28,28,25,58,40,7,1,11,11,8,9,87,12.428571428571429,12.62084443631702,159.28571428571428,1,40,13.371428571428572,9.0,9.0,7.8775510204081645,2.2254450292465,5.5684657242253,148,248,32,428,142.66666666666666,108.09872031311626,11685.333333333334,32,248,131.2,148.0,148.0,73.77777777777779,-0.22147884006616264,56,20,104,180,60.0,42.14261501141095,1776.0,20,104,121.86666666666667,56.0,56.0,29.333333333333332,0.4232731602680063,5
32,34,38,36,28,29,25,58,38,7,1,11,11,8,9,85,12.142857142857142,11.894376422334652,141.47619047619048,1,38,12.971428571428572,9.0,9.0,7.387755102040813,2.171859817791657,5.40723982679647,172,228,20,420,140.0,107.62899237658968,11584.0,20,228,129.06666666666666,172.0,172.0,80.0,-1.2196594554442455,204,252,76,532,177.33333333333334,90.97985124923723,8277.333333333332,76,252,132.53333333333336,204.0,204.0,67.55555555555556,-1.2056594965075222,5
33,34,37,36,28,29,25,58,36,7,1,10,10,7,8,79,11.285714285714286,11.309498746839397,127.9047619047619,1,36,12.42857142857143,8.0,8.0,7.061224489795918,2.2276229167360317,5.584064526967277,172,228,20,420,140.0,107.62899237658968,11584.0,20,228,128.79999999999998,172.0,172.0,80.0,-1.2196594554442455,228,164,24,416,138.66666666666666,104.33280085061136,10885.333333333332,24,228,129.86666666666667,164.0,164.0,76.44444444444444,-1.02823641304296,5
34,34,37,36,28,29,25,58,36,7,1,10,10,7,8,79,11.285714285714286,11.309498746839397,127.9047619047619,1,36,12.028571428571432,8.0,8.0,7.061224489795918,2.2276229167360317,5.584064526967277,188,212,88,488,162.66666666666666,65.76726642740546,4325.333333333333,88,212,133.33333333333331,188.0,188.0,49.77777777777778,-1.4761915071402405,52,44,20,116,38.666666666666664,16.65332799572906,277.3333333333333,20,52,120.0,44.0,44.0,12.444444444444445,-1.2933427807333953,5
35,34,37,36,28,29,25,58,35,7,1,10,10,7,7,77,11.0,11.0,121.0,1,35,11.628571428571433,7.0,7.0,6.857142857142857,2.2141247182569495,5.518297930469229,216,176,40,432,144.0,92.26050075736637,8512.0,40,216,145.86666666666662,176.0,176.0,69.33333333333333,-1.3730327788103738,168,216,84,468,156.0,66.81317235396027,4464.0,84,216,114.13333333333333,168.0,168.0,48.0,-0.7821521217295038,5
36,34,37,36,28,29,25,59,35,7,1,10,9,7,7,76,10.857142857142858,11.021623767675546,121.4761904761905,1,35,11.31428571428572,7.0,7.0,6.897959183673472,2.2543403853797748,5.664275083859627,204,228,104,536,178.66666666666666,65.76726642740546,4325.333333333333,104,228,153.06666666666663,204.0,204.0,49.77777777777778,-1.4761915071402405,96,84,220,400,133.33333333333334,75.29497548530934,5669.333333333333,84,220,128.8,96.0,96.0,57.77777777777778,1.682688966195332,5
37,34,37,36,28,29,25,59,34,6,1,10,9,7,7,74,10.571428571428571,10.721584815333085,114.95238095238099,1,34,11.000000000000005,7.0,7.0,6.693877551020407,2.2325403921586155,5.5638383936839,168,244,36,448,149.33333333333334,105.24891131661805,11077.333333333332,36,244,154.9333333333333,168.0,168.0,75.55555555555556,-0.7730030313266403,204,20,96,320,106.66666666666667,92.46260505379098,8549.333333333334,20,204,114.66666666666666,96.0,96.0,64.8888888888889,0.5122200237237313,5
38,34,37,36,28,29,25,59,34,6,1,10,9,6,6,72,10.285714285714286,10.843035948083386,117.57142857142857,1,34,10.800000000000008,6.0,6.0,6.775510204081632,2.250762922629088,5.562110879646372,144,8,240,392,130.66666666666666,116.57329597010343,13589.333333333332,8,240,153.06666666666663,144.0,144.0,81.77777777777779,-0.5079642824787971,188,100,104,392,130.66666666666666,49.6923870762246,2469.3333333333335,100,188,113.06666666666665,104.0,104.0,38.22222222222222,1.7194336920818605,5
39,34,37,36,28,29,25,59,33,6,1,9,9,6,6,70,10.0,10.488088481701515,110.0,1,33,10.542857142857148,6.0,6.0,6.571428571428571,2.2740949537679414,5.675504132231405,152,0,44,196,65.33333333333333,78.2133833389998,6117.333333333333,0,152,133.59999999999997,44.0,44.0,57.77777777777777,1.136095721151412,212,64,180,456,152.0,77.87168933572714,6064.0,64,212,135.73333333333332,180.0,180.0,58.666666666666664,-1.408852992260016,5
40,34,37,36,28,29,24,59,33,6,1,9,9,6,6,70,10.0,10.488088481701515,110.0,1,33,10.342857142857149,6.0,6.0,6.571428571428571,2.2740949537679414,5.675504132231405,196,196,88,480,160.0,62.353829072479584,3888.0,88,196,136.79999999999998,196.0,196.0,48.0,-1.7320508075688774,60,64,180,304,101.33333333333333,68.15668223537098,4645.333333333334,60,180,124.8,64.0,64.0,52.444444444444436,1.7253417676993232,5
41,34,37,36,28,29,24,59,33,6,1,9,9,6,6,70,10.0,10.488088481701515,110.0,1,33,10.171428571428578,6.0,6.0,6.571428571428571,2.2740949537679414,5.675504132231405,144,236,20,400,133.33333333333334,108.3943417957475,11749.333333333332,20,236,127.73333333333332,144.0,144.0,75.55555555555556,-0.4385393048515954,60,64,104,228,76.0,24.331050121192877,592.0,60,104,113.33333333333333,64.0,64.0,18.666666666666668,1.6795356000385153,5
42,34,37,36,27,29,24,59,33,6,1,9,9,6,6,70,10.0,10.488088481701515,110.0,1,33,10.057142857142864,6.0,6.0,6.571428571428571,2.2740949537679414,5.675504132231405,132,236,28,396,132.0,104.0,10816.0,28,236,124.26666666666665,132.0,132.0,69.33333333333333,0.0,16,132,136,284,94.66666666666667,68.15668223537097,4645.333333333333,16,136,110.93333333333332,132.0,132.0,52.444444444444436,-1.725341767699324,5
43,34,37,36,27,29,24,59,33,6,1,9,9,6,6,70,10.0,10.488088481701515,110.0,1,33,10.000000000000007,6.0,6.0,6.571428571428571,2.2740949537679414,5.675504132231405,168,224,68,460,153.33333333333334,79.02742140126637,6245.333333333333,68,224,128.8,168.0,168.0,56.888888888888886,-0.8063875571446016,96,4,16,116,38.666666666666664,50.01333155602947,2501.333333333333,4,96,92.53333333333333,16.0,16.0,38.22222222222222,1.6205487215129553,5
44,34,37,36,27,29,24,59,33,6,1,9,9,6,6,70,10.0,10.488088481701515,110.0,1,33,10.000000000000007,6.0,6.0,6.571428571428571,2.2740949537679414,5.675504132231405,144,240,44,428,142.66666666666666,98.0068024849976,9605.333333333332,44,240,144.26666666666665,144.0,144.0,65.77777777777779,-0.06120890952184984,248,100,128,476,158.66666666666666,78.62145593496302,6181.333333333333,100,248,93.86666666666665,128.0,128.0,59.55555555555555,1.488198261815911,5
45,34,37,36,27,29,24,59,33,6,1,9,8,6,6,69,9.857142857142858,10.510765456244872,110.4761904761905,1,33,9.971428571428579,6.0,6.0,6.612244897959187,2.3150894357088023,5.829425832342446,156,220,28,404,134.66666666666666,97.76161482572458,9557.333333333332,28,220,139.2,156.0,156.0,71.11111111111111,-0.9352195295828237,168,104,164,436,145.33333333333334,35.85154575933001,1285.3333333333335,104,168,102.66666666666666,164.0,164.0,27.555555555555554,-1.7078263843533417,5
46,34,38,36,27,29,24,59,33,6,1,9,8,6,6,69,9.857142857142858,10.510765456244872,110.4761904761905,1,33,9.94285714285715,6.0,6.0,6.612244897959187,2.3150894357088023,5.829425832342446,140,228,36,404,134.66666666666666,96.11104688501386,9237.333333333334,36,228,139.46666666666664,140.0,140.0,65.77777777777779,-0.24894221604219274,108,120,188,416,138.66666666666666,43.14317249963583,1861.3333333333335,108,188,115.19999999999997,120.0,120.0,32.888888888888886,1.5825232053533898,5
47,34,38,36,27,29,23,59,33,6,1,9,8,6,6,69,9.857142857142858,10.510765456244872,110.4761904761905,1,33,9.914285714285722,6.0,6.0,6.612244897959187,2.3150894357088023,5.829425832342446,124,224,0,348,116.0,112.2140811128443,12592.0,0,224,136.26666666666662,124.0,124.0,77.33333333333333,-0.3191847790259982,48,76,4,128,42.666666666666664,36.29508690350987,1317.3333333333335,4,76,104.79999999999998,48.0,48.0,25.777777777777782,-0.6469685949215189,5
48,34,38,36,27,29,23,59,33,6,1,9,8,6,6,69,9.857142857142858,10.510765456244872,110.4761904761905,1,33,9.885714285714295,6.0,6.0,6.612244897959187,2.3150894357088023,5.829425832342446,140,220,16,376,125.33333333333333,102.78780731844286,10565.333333333334,16,220,130.66666666666663,140.0,140.0,72.8888888888889,-0.6290263009972562,176,8,164,348,116.0,93.72299611087985,8784.0,8,176,120.26666666666665,164.0,164.0,72.0,-1.7001618482892749,5
49,34,38,36,27,29,23,59,33,6,1,9,8,6,6,69,9.857142857142858,10.510765456244872,110.4761904761905,1,33,9.857142857142867,6.0,6.0,6.612244897959187,2.3150894357088023,5.829425832342446,124,244,24,392,130.66666666666666,110.15141094572203,12133.333333333332,24,244,128.26666666666662,124.0,124.0,75.55555555555556,0.27135476189985946,12,100,176,288,96.0,82.07313811473277,6736.0,12,176,107.73333333333332,100.0,100.0,56.0,-0.2187956384764881,5
50,34,38,36,27,29,23,59,34,6,1,9,8,6,6,70,10.0,10.878112581387146,118.33333333333333,1,34,9.885714285714295,6.0,6.0,6.857142857142857,2.3372426551180503,5.901824241221979,112,4,244,360,120.0,120.19983361053376,14448.0,4,244,125.3333333333333,112.0,112.0,82.66666666666667,0.2981745522010515,120,96,184,400,133.33333333333334,45.489925624618614,2069.3333333333335,96,184,105.33333333333333,120.0,120.0,33.77777777777778,1.2056594965075198,5
51,34,38,36,27,29,23,59,34,6,1,9,8,6,6,70,10.0,10.878112581387146,118.33333333333333,1,34,9.914285714285722,6.0,6.0,6.857142857142857,2.3372426551180503,5.901824241221979,124,232,244,600,200.0,66.09084656743322,4368.0,124,244,138.39999999999998,232.0,232.0,50.666666666666664,-1.6680336834432488,228,104,80,412,137.33333333333334,79.43131204590122,6309.333333333333,80,228,105.06666666666668,104.0,104.0,60.44444444444445,1.5558613475763412,5
52,35,38,36,27,29,22,60,34,6,1,8,8,6,6,69,9.857142857142858,10.899978156378289,118.80952380952385,1,34,9.914285714285722,6.0,6.0,6.897959183673472,2.376993603565368,6.058246609451363,124,232,244,600,200.0,66.09084656743322,4368.0,124,244,155.2,232.0,232.0,50.666666666666664,-1.6680336834432488,128,220,208,556,185.33333333333334,50.01333155602947,2501.3333333333335,128,220,133.60000000000002,208.0,208.0,38.22222222222222,-1.6205487215129566,5
53,35,38,36,27,29,22,60,33,5,1,8,8,6,6,67,9.571428571428571,10.59649537751583,112.28571428571433,1,33,9.857142857142865,6.0,6.0,6.693877551020407,2.3602791424766423,5.980146197126553,152,196,44,392,130.66666666666666,78.2133833389998,6117.333333333333,44,196,156.26666666666662,152.0,152.0,57.77777777777778,-1.13609572115141,232,120,16,368,122.66666666666667,108.02468853615515,11669.333333333332,16,232,134.93333333333334,120.0,120.0,72.8888888888889,0.1110180232709164,5
54,35,38,36,27,30,22,60,33,5,1,8,8,6,6,67,9.571428571428571,10.59649537751583,112.28571428571433,1,33,9.800000000000006,6.0,6.0,6.693877551020407,2.3602791424766423,5.980146197126553,136,220,0,356,118.66666666666667,111.0195178035526,12325.333333333334,0,220,153.86666666666662,136.0,136.0,79.1111111111111,-0.6854529734493243,232,120,16,368,122.66666666666667,108.02468853615515,11669.333333333332,16,232,140.26666666666668,120.0,120.0,72.8888888888889,0.1110180232709164,5
55,35,38,36,27,30,22,60,33,5,1,8,8,6,5,66,9.428571428571429,10.659223593632305,113.61904761904759,1,33,9.685714285714292,6.0,6.0,6.734693877551022,2.36551798150609,5.9751323907482075,136,220,44,400,133.33333333333334,88.030297814635,7749.333333333333,44,220,156.5333333333333,136.0,136.0,59.55555555555555,-0.1361916135432606,216,132,52,400,133.33333333333334,82.00812967830282,6725.333333333333,52,216,140.26666666666668,132.0,132.0,55.111111111111114,0.07314413803493672,5
56,35,38,36,27,30,22,60,33,5,1,8,8,6,6,67,9.571428571428571,10.59649537751583,112.28571428571433,1,33,9.600000000000005,6.0,6.0,6.693877551020407,2.3602791424766423,5.980146197126553,132,240,40,412,137.33333333333334,100.10660983837846,10021.333333333332,40,240,143.99999999999997,132.0,132.0,68.44444444444444,0.23906392092888681,156,72,96,324,108.0,43.266615305567875,1872.0,72,156,134.4,96.0,96.0,32.0,1.1520696383139375,5
57,35,38,36,27,30,22,60,33,5,1,8,8,6,5,66,9.428571428571429,10.659223593632305,113.61904761904759,1,33,9.51428571428572,6.0,6.0,6.734693877551022,2.36551798150609,5.9751323907482075,112,252,20,384,128.0,116.82465493208187,13648.0,20,252,129.59999999999997,112.0,112.0,82.66666666666667,0.6047479660115342,148,24,28,200,66.66666666666667,70.46512139586034,4965.333333333334,24,148,110.66666666666666,28.0,28.0,54.22222222222223,1.7257739988201166,5
58,34,38,36,27,30,22,60,33,5,1,8,8,6,5,66,9.428571428571429,10.659223593632305,113.61904761904759,1,33,9.485714285714291,6.0,6.0,6.734693877551022,2.36551798150609,5.9751323907482075,112,8,252,372,124.0,122.44182292011173,14992.0,8,252,128.26666666666665,112.0,112.0,85.33333333333333,0.4367896695507359,152,92,96,340,113.33333333333333,33.54598833442433,1125.3333333333333,92,152,108.8,96.0,96.0,25.777777777777775,1.704387269209315,5
59,34,38,36,27,30,22,60,33,5,1,8,8,6,5,66,9.428571428571429,10.659223593632305,113.61904761904759,1,33,9.457142857142864,6.0,6.0,6.734693877551022,2.36551798150609,5.9751323907482075,108,236,24,368,122.66666666666667,106.75829397912527,11397.333333333334,24,236,129.06666666666666,108.0,108.0,75.55555555555556,0.6065507988592983,44,96,176,316,105.33333333333333,66.4931074122223,4421.333333333333,44,176,105.33333333333334,96.0,96.0,47.11111111111111,0.6191994717448029,5
60,34,38,36,27,30,22,60,33,5,1,8,8,6,5,66,9.428571428571429,10.659223593632305,113.61904761904759,1,33,9.457142857142864,6.0,6.0,6.734693877551022,2.36551798150609,5.9751323907482075,128,248,28,404,134.66666666666666,110.15141094572203,12133.333333333332,28,248,129.33333333333331,128.0,128.0,75.55555555555556,0.27135476189985946,172,60,112,344,114.66666666666667,56.04759881862321,3141.3333333333335,60,172,101.6,112.0,112.0,38.22222222222222,0.21361905891521224,5
61,34,38,36,27,30,22,60,33,5,1,8,8,6,5,66,9.428571428571429,10.659223593632305,113.61904761904759,1,33,9.428571428571436,6.0,6.0,6.734693877551022,2.36551798150609,5.9751323907482075,92,0,240,332,110.66666666666667,121.0839928864808,14661.333333333332,0,240,123.99999999999996,92.0,92.0,86.22222222222221,0.6772458995741222,216,12,224,452,150.66666666666666,120.15545486299543,14437.333333333332,12,224,110.13333333333333,216.0,216.0,92.44444444444446,-1.723416937681867,5
62,34,38,36,27,30,22,60,33,5,1,8,8,6,5,66,9.428571428571429,10.659223593632305,113.61904761904759,1,33,9.428571428571436,6.0,6.0,6.734693877551022,2.36551798150609,5.9751323907482075,116,220,216,552,184.0,58.92367945062494,3472.0,116,220,135.19999999999996,216.0,216.0,45.333333333333336,-1.7230755931005237,24,192,16,232,77.33333333333333,99.38477415244918,9877.333333333332,16,192,112.26666666666668,24.0,24.0,76.44444444444444,1.7194336920818596,5
63,34,38,36,27,30,22,60,33,5,1,8,8,6,5,66,9.428571428571429,10.659223593632305,113.61904761904759,1,33,9.428571428571436,6.0,6.0,6.734693877551022,2.36551798150609,5.9751323907482075,180,200,216,596,198.66666666666666,18.036999011291577,325.33333333333337,180,216,150.13333333333327,200.0,200.0,12.444444444444448,-0.3308318147058942,208,124,220,552,184.0,52.306787322488084,2736.0,124,220,126.4,208.0,208.0,40.0,-1.6300591617118865,5
64,34,38,36,28,30,22,60,33,5,1,8,8,6,5,66,9.428571428571429,10.659223593632305,113.61904761904759,1,33,9.428571428571436,6.0,6.0,6.734693877551022,2.36551798150609,5.9751323907482075,180,200,24,404,134.66666666666666,96.36043448082482,9285.333333333332,24,200,152.53333333333327,180.0,180.0,73.77777777777779,-1.6484871435891386,244,60,144,448,149.33333333333334,92.11586906355133,8485.333333333334,60,244,135.2,144.0,144.0,63.111111111111114,0.25966804305921304,5
65,34,38,36,27,30,23,59,33,5,1,8,8,6,5,66,9.428571428571429,10.659223593632305,113.61904761904759,1,33,9.428571428571436,6.0,6.0,6.734693877551022,2.36551798150609,5.9751323907482075,116,20,208,344,114.66666666666667,94.00709193105237,8837.333333333332,20,208,148.53333333333327,116.0,116.0,63.11111111111111,-0.0638121324271605,40,48,164,252,84.0,69.39740629158989,4816.0,40,164,129.06666666666666,48.0,48.0,53.333333333333336,1.7061922331377855,5
66,33,38,36,28,30,23,59,33,4,1,8,8,6,5,65,9.285714285714286,10.734900802433865,115.23809523809524,1,33,9.400000000000007,6.0,6.0,6.775510204081632,2.357945780351119,5.922803223823507,172,220,128,520,173.33333333333334,46.01449047129973,2117.3333333333335,128,220,161.06666666666663,172.0,172.0,31.111111111111114,0.13028422471316523,96,60,36,192,64.0,30.199337741083,912.0,36,96,111.73333333333335,60.0,60.0,21.333333333333332,0.5855827262813879,5
67,33,38,36,28,29,23,59,33,4,1,8,8,6,5,65,9.285714285714286,10.734900802433865,115.23809523809524,1,33,9.371428571428577,6.0,6.0,6.775510204081632,2.357945780351119,5.922803223823507,180,8,84,272,90.66666666666667,86.19358058076793,7429.333333333333,8,180,142.39999999999995,84.0,84.0,59.555555555555564,0.3459716028344242,76,40,116,232,77.33333333333333,38.01753981168868,1445.3333333333335,40,116,111.73333333333335,76.0,76.0,25.777777777777775,0.1576277674958032,5
68,33,38,36,28,29,23,59,33,4,1,8,8,6,5,65,9.285714285714286,10.734900802433865,115.23809523809524,1,33,9.342857142857149,6.0,6.0,6.775510204081632,2.357945780351119,5.922803223823507,168,240,88,496,165.33333333333334,76.03507962337736,5781.333333333334,88,240,135.7333333333333,168.0,168.0,51.55555555555555,-0.1576277674958032,220,92,188,500,166.66666666666666,66.61331198291624,4437.333333333333,92,220,108.26666666666668,188.0,188.0,49.77777777777778,-1.2933427807333953,5
69,33,38,36,28,29,24,59,33,4,1,8,8,6,5,65,9.285714285714286,10.734900802433865,115.23809523809524,1,33,9.31428571428572,6.0,6.0,6.775510204081632,2.357945780351119,5.922803223823507,200,224,68,492,164.0,84.0,7056.0,68,224,141.59999999999997,200.0,200.0,64.0,-1.5743440233236154,220,92,188,500,166.66666666666666,66.61331198291624,4437.333333333333,92,220,111.73333333333332,188.0,188.0,49.77777777777778,-1.2933427807333953,5
70,33,38,36,28,29,24,59,33,4,1,8,8,6,5,65,9.285714285714286,10.734900802433865,115.23809523809524,1,33,9.28571428571429,6.0,6.0,6.775510204081632,2.357945780351119,5.922803223823507,140,216,28,384,128.0,94.57272334029511,8944.0,28,216,144.26666666666665,140.0,140.0,66.66666666666667,-0.5617961338462909,96,144,196,436,145.33333333333334,50.01333155602947,2501.3333333333335,96,196,124.0,144.0,144.0,33.77777777777778,0.11988274768216253,5
71,32,38,36,29,29,24,59,33,4,1,8,8,6,5,65,9.285714285714286,10.734900802433865,115.23809523809524,1,33,9.28571428571429,6.0,6.0,6.775510204081632,2.357945780351119,5.922803223823507,140,240,36,416,138.66666666666666,102.00653573832086,10405.333333333332,36,240,137.33333333333331,140.0,140.0,68.44444444444444,-0.0588097109783603,180,76,220,476,158.66666666666666,74.33258594542055,5525.333333333333,76,220,142.93333333333334,180.0,180.0,55.111111111111114,-1.185115020178996,5
72,32,38,36,28,29,24,59,33,4,1,8,8,6,5,65,9.285714285714286,10.734900802433865,115.23809523809524,1,33,9.28571428571429,6.0,6.0,6.775510204081632,2.357945780351119,5.922803223823507,144,240,4,388,129.33333333333334,118.6816469945262,14085.333333333332,4,240,145.06666666666666,144.0,144.0,83.55555555555556,-0.5476166712574152,0,28,0,28,9.333333333333334,16.165807537309522,261.33333333333337,0,28,129.33333333333331,0.0,0.0,12.444444444444445,1.7320508075688765,5
73,32,38,36,28,29,24,59,33,4,1,8,8,6,5,65,9.285714285714286,10.734900802433865,115.23809523809524,1,33,9.28571428571429,6.0,6.0,6.775510204081632,2.357945780351119,5.922803223823507,144,244,20,408,136.0,112.2140811128443,12592.0,20,244,139.2,144.0,144.0,77.33333333333333,-0.3191847790259982,12,160,48,220,73.33333333333333,77.18376340483363,5957.333333333334,12,160,110.66666666666667,48.0,48.0,57.77777777777777,1.31787937509726,5
74,32,38,36,29,29,24,58,33,4,1,9,8,6,5,66,9.428571428571429,10.721584815333083,114.95238095238092,1,33,9.31428571428572,6.0,6.0,6.734693877551022,2.311174478076148,5.7297224352009035,120,236,252,608,202.66666666666666,72.0370275159472,5189.333333333334,120,252,146.9333333333333,236.0,236.0,55.111111111111114,-1.6364200558077737,128,68,172,368,122.66666666666667,52.204725201205044,2725.333333333333,68,172,101.86666666666667,128.0,128.0,36.44444444444444,-0.4549302897711876,5
75,32,37,36,29,29,24,58,33,4,1,9,8,6,5,66,9.428571428571429,10.721584815333083,114.95238095238092,1,33,9.342857142857149,6.0,6.0,6.734693877551022,2.311174478076148,5.7297224352009035,144,212,224,580,193.33333333333334,43.14317249963583,1861.3333333333335,144,224,159.99999999999997,212.0,212.0,32.888888888888886,-1.5825232053533898,212,252,64,528,176.0,99.03534722511958,9808.0,64,252,108.0,212.0,212.0,74.66666666666667,-1.419632534424358,5
76,32,37,36,29,29,24,58,33,4,1,8,8,6,5,65,9.285714285714286,10.734900802433865,115.23809523809524,1,33,9.342857142857149,6.0,6.0,6.775510204081632,2.357945780351119,5.922803223823507,144,212,224,580,193.33333333333334,43.14317249963583,1861.3333333333335,144,224,170.93333333333334,212.0,212.0,32.888888888888886,-1.5825232053533898,28,120,44,192,64.0,49.15282290977803,2416.0,28,120,89.06666666666668,44.0,44.0,37.333333333333336,1.5278743580239982,5
77,32,37,36,29,29,24,58,33,4,1,9,8,6,5,66,9.428571428571429,10.721584815333083,114.95238095238092,1,33,9.371428571428577,6.0,6.0,6.734693877551022,2.311174478076148,5.7297224352009035,172,224,80,476,158.66666666666666,72.92004754066835,5317.333333333333,80,224,176.79999999999998,172.0,172.0,52.44444444444445,-0.7953091625933664,116,216,124,456,152.0,55.569775957799216,3088.0,116,216,117.6,124.0,124.0,42.666666666666664,1.691753495023875,5
78,31,37,36,29,29,24,58,33,4,1,9,8,6,5,66,9.428571428571429,10.721584815333083,114.95238095238092,1,33,9.400000000000007,6.0,6.0,6.734693877551022,2.311174478076148,5.7297224352009035,144,16,36,196,65.33333333333333,68.85734044626857,4741.333333333333,16,144,162.66666666666666,36.0,36.0,52.444444444444436,1.569113672928071,40,224,164,428,142.66666666666666,93.83673765286885,8805.333333333334,40,224,131.46666666666664,164.0,164.0,68.44444444444444,-0.9701760842163999,5
79,31,37,36,29,29,24,58,33,5,1,9,8,6,4,66,9.428571428571429,10.721584815333083,114.95238095238092,1,33,9.400000000000007,6.0,6.0,6.734693877551022,2.311174478076148,5.7297224352009035,184,200,68,452,150.66666666666666,72.0370275159472,5189.333333333334,68,200,152.26666666666665,184.0,184.0,55.111111111111114,-1.6364200558077737,44,164,68,276,92.0,63.49803146555018,4032.0,44,164,125.33333333333333,68.0,68.0,48.0,1.457862967321305,5
80,31,37,35,29,29,24,57,32,6,1,9,8,6,4,66,9.428571428571429,10.293317295817754,105.95238095238093,1,32,9.400000000000007,6.0,6.0,6.4489795918367365,2.2800786528987795,5.6475648630223425,112,28,184,324,108.0,78.07688518377255,6096.0,28,184,135.2,112.0,112.0,53.333333333333336,-0.22993688673998364,124,132,92,348,116.0,21.166010488516726,448.0,92,132,113.33333333333333,124.0,124.0,16.0,-1.457862967321305,5
81,31,37,35,29,29,24,57,30,7,1,10,8,5,3,64,9.142857142857142,9.685531674075708,93.8095238095238,1,30,9.371428571428579,7.0,7.0,6.204081632653059,2.1108883673216687,4.9608505243629075,100,0,200,300,100.0,100.0,10000.0,0,200,116.5333333333333,100.0,100.0,66.66666666666667,0.0,252,56,160,468,156.0,98.0612053770501,9616.0,56,252,131.73333333333332,160.0,160.0,66.66666666666667,-0.18325340635687284,5
82,31,37,35,30,29,24,57,29,7,1,9,8,5,3,62,8.857142857142858,9.317162862670363,86.80952380952381,1,29,9.257142857142863,7.0,7.0,5.795918367346938,2.141218585099948,5.117642640858005,80,236,84,400,133.33333333333334,88.93443277681223,7909.333333333333,80,236,111.46666666666665,84.0,84.0,68.44444444444444,1.728109850373038,220,84,212,516,172.0,76.31513611335565,5824.0,84,220,135.73333333333332,212.0,212.0,58.666666666666664,-1.7106626181670865,5
